time,seconds_elapsed,z,y,x
1744864311601767700,0.390767578125,0.2756529450416565,0.012140946462750435,0.8381071090698242
1744864311611768000,0.40076806640625,0.23167064785957336,-0.1295797973871231,0.8301658630371094
1744864311621767400,0.410767333984375,0.1638645976781845,-0.3720932900905609,0.8356636762619019
1744864311631767600,0.420767578125,0.08811730891466141,-0.5950590968132019,0.8875871896743774
1744864311641767400,0.430767333984375,0.016035212203860283,-0.6402631402015686,1.0109820365905762
1744864311651767600,0.440767578125,-0.016951510682702065,-0.4435645341873169,1.1924089193344116
1744864311661766100,0.45076611328125,0.006872233934700489,-0.03061962127685547,1.3750576972961426
1744864311671766000,0.46076611328125,0.0832303911447525,0.22227859497070312,1.4813482761383057
1744864311681766100,0.47076611328125,0.14126259088516235,0.05367978289723396,1.5076154470443726
1744864311691766000,0.48076611328125,0.16508632898330688,-0.3513238728046417,1.453248381614685
1744864311701766100,0.49076611328125,0.1437060534954071,-0.6805802583694458,1.359786033630371
1744864311711766000,0.50076611328125,0.09178250283002853,-0.711123526096344,1.3072515726089478
1744864311721766100,0.51076611328125,0.016035212203860283,-0.48632508516311646,1.3103059530258179
1744864311731766000,0.52076611328125,-0.06398813426494598,-0.2364812046289444,1.356731653213501
1744864311741766100,0.53076611328125,-0.13301590085029602,-0.08865182101726532,1.4110987186431885
1744864311751766000,0.54076611328125,-0.18799377977848053,-0.046502117067575455,1.443474531173706
1744864311761766100,0.55076611328125,-0.22159136831760406,-0.043447788804769516,1.4300355911254883
1744864311771766300,0.560766357421875,-0.24174992740154266,0.024358252063393593,1.3823879957199097
1744864311781766100,0.57076611328125,-0.2551889419555664,0.08055785298347473,1.3164145946502686
1744864311791766300,0.580766357421875,-0.26862800121307373,0.030466904863715172,1.2675453424453735
1744864311801766100,0.59076611328125,-0.3095559775829315,-0.10025826096534729,1.2516628503799438
1744864311811766300,0.600766357421875,-0.34315356612205505,-0.18455766141414642,1.2669345140457153
1744864311821766100,0.61076611328125,-0.3419318199157715,-0.17295122146606445,1.2791517972946167
1744864311831766300,0.620766357421875,-0.294895201921463,-0.09414960443973541,1.274264931678772
1744864311841766100,0.63076611328125,-0.22586742043495178,-0.022067507728934288,1.2657127380371094
1744864311851766300,0.640766357421875,-0.15317445993423462,-0.032452214509248734,1.246165156364441
1744864311861766100,0.65076611328125,-0.10491610318422318,-0.16806429624557495,1.2211196422576904
1744864311871766300,0.660766357421875,-0.07987063378095627,-0.2767983078956604,1.2064588069915771
1744864311881766100,0.67076611328125,-0.05543602257966995,-0.3073415756225586,1.1814134120941162
1744864311891766300,0.680766357421875,-0.04260785132646561,-0.35498905181884766,1.1374311447143555
1744864311901766100,0.69076611328125,-0.05054909735918045,-0.4472297132015228,1.1020009517669678
1744864311911766300,0.700766357421875,-0.052381694316864014,-0.49121201038360596,1.0421360731124878
1744864311921766100,0.71076611328125,-0.04566217586398125,-0.4447862505912781,0.9474520087242126
1744864311931766300,0.720766357421875,-0.029168816283345222,-0.38492146134376526,0.8533787727355957
1744864311941766100,0.73076611328125,0.027641652151942253,-0.31955888867378235,0.7159340381622314
1744864311951766300,0.740766357421875,0.05696318298578262,-0.3122285008430481,0.6615670323371887
1744864311961766100,0.75076611328125,0.09728029370307922,-0.3226132094860077,0.6383541822433472
1744864311971766300,0.760766357421875,0.15164729952812195,-0.3769802153110504,0.6304129362106323
1744864311981766100,0.77076611328125,0.2145664244890213,-0.48571422696113586,0.618195652961731
1744864311991766300,0.780766357421875,0.2646573781967163,-0.5999460220336914,0.5858197808265686
1744864312001766100,0.79076611328125,0.270766019821167,-0.6683629155158997,0.5479460954666138
1744864312011766300,0.800766357421875,0.25366178154945374,-0.6689738035202026,0.5271766781806946
1744864312021766100,0.81076611328125,0.24633140861988068,-0.643317461013794,0.4990769028663635
1744864312031766300,0.820766357421875,0.2542726695537567,-0.6494261026382446,0.48685958981513977
1744864312041766100,0.83076611328125,0.28725937008857727,-0.662865161895752,0.5057964324951172
1744864312061766100,0.85076611328125,0.40026944875717163,-0.5028184652328491,0.5760459303855896
1744864312071766300,0.860766357421875,0.43875396251678467,-0.38431060314178467,0.5723807215690613
1744864312081766100,0.87076611328125,0.4466952085494995,-0.358654260635376,0.5406157374382019
1744864312091766300,0.880766357421875,0.4222606122493744,-0.37514761090278625,0.4996877610683441
1744864312101766100,0.89076611328125,0.3911064863204956,-0.34582608938217163,0.4434881806373596
1744864312111766300,0.900766357421875,0.370947927236557,-0.26885706186294556,0.3793473243713379
1744864312121766100,0.91076611328125,0.2964223623275757,-0.2816852331161499,0.3023782968521118
1744864312131766300,0.920766357421875,0.1339322030544281,-0.3812562823295593,0.18631389737129211
1744864312141766100,0.93076611328125,-0.03955352306365967,-0.41118866205215454,0.05314527451992035
1744864312151766300,0.940766357421875,-0.11713340878486633,-0.25419628620147705,-0.006108652334660292
1744864312161766100,0.95076611328125,-0.10308351367712021,-0.0849866271018982,0.021380282938480377
1744864312171766300,0.960766357421875,-0.040164388716220856,-0.09537133574485779,0.0659734457731247
1744864312181766100,0.97076611328125,0.053297992795705795,-0.23464861512184143,0.07024950534105301
1744864312191766300,0.980766357421875,0.18646661937236786,-0.3287218511104584,0.018936822190880775
1744864312201766100,0.99076611328125,0.32879820466041565,-0.3427717685699463,-0.03848451003432274
1744864312211766300,1.000766357421875,0.4466952085494995,-0.3030655086040497,-0.08185594528913498
1744864312221766100,1.01076611328125,0.5230533480644226,-0.2260964959859848,-0.10262536257505417
1744864312231766300,1.020766357421875,0.5560401082038879,-0.10086912661790848,-0.06414084881544113
1744864312241766100,1.03076611328125,0.526107668876648,0.004810563754290342,0.015882495790719986
1744864312251766300,1.040766357421875,0.4381431043148041,0.05978843569755554,0.10506882518529892
1744864312261766100,1.05076611328125,0.3318525552749634,0.09033169597387314,0.1820378452539444
1744864312271766300,1.060766357421875,0.23167064785957336,0.08361218124628067,0.242513507604599
1744864312281766100,1.07076611328125,0.1540907621383667,0.043905939906835556,0.27061331272125244
1744864312291766300,1.080766357421875,0.13576480746269226,0.0005345070967450738,0.24373523890972137
1744864312301765400,1.090765380859375,0.1742493063211441,-0.002519819187000394,0.17959438264369965
1744864312311765500,1.100765625,0.23655757308006287,0.01702786795794964,0.09162978827953339
1744864312321765400,1.110765380859375,0.2860376536846161,-0.0037415495608001947,0.00427605677396059
1744864312331765500,1.120765625,0.3006984293460846,-0.00618501054123044,-0.05253441259264946
1744864312341765400,1.130765380859375,0.29825496673583984,0.06345362961292267,-0.09834930300712585
1744864312351765500,1.140765625,0.2597704529762268,0.13492485880851746,-0.11972958594560623
1744864312361765400,1.150765380859375,0.18524488806724548,0.15997034311294556,-0.11178833991289139
1744864312371765500,1.160765625,0.09300423413515091,0.21616993844509125,-0.08857546001672745
1744864312381765600,1.170765625,0.005039638374000788,0.2790890634059906,-0.08552113175392151
1744864312391765500,1.180765625,-0.06520986557006836,0.29252809286117554,-0.09896016865968704
1744864312401765600,1.190765625,-0.11530081182718277,0.24182628095149994,-0.1362229436635971
1744864312411765500,1.200765625,-0.17638733983039856,0.15447254478931427,-0.17592918872833252
1744864312421765600,1.210765625,-0.2509129047393799,0.10315986722707748,-0.2168571650981903
1744864312431765500,1.220765625,-0.3113885521888733,0.11171197891235352,-0.2687807083129883
1744864312441765400,1.230765380859375,-0.3419318199157715,0.1324813961982727,-0.3170390725135803
1744864312451765500,1.240765625,-0.3419318199157715,0.10560332983732224,-0.36713001132011414
1744864312461765400,1.250765380859375,-0.2997821271419525,0.10804679244756699,-0.403781920671463
1744864312471765500,1.260765625,-0.24663683772087097,0.18501581251621246,-0.4251621961593628
1744864312481765400,1.270765380859375,-0.2093740701675415,0.29802587628364563,-0.4129449129104614
1744864312491765500,1.280765625,-0.18188512325286865,0.44280093908309937,-0.37568211555480957
1744864312501765400,1.290765380859375,-0.16722436249256134,0.5808565020561218,-0.3494149148464203
1744864312511765500,1.300765625,-0.16539175808429718,0.6730971336364746,-0.3286454975605011
1744864312521765400,1.310765380859375,-0.1592831164598465,0.725020706653595,-0.3170390725135803
1744864312531765500,1.320765625,-0.14340060949325562,0.8581892848014832,-0.32620203495025635
1744864312541765400,1.330765380859375,-0.11041389405727386,0.9889144897460938,-0.3787364661693573
1744864312551765500,1.340765625,-0.06520986557006836,0.9113345742225647,-0.4202753007411957
1744864312561765400,1.350765380859375,-0.09147707372903824,0.07139487564563751,-0.4502076804637909
1744864312571765500,1.360765625,0.004428773187100887,-0.9792933464050293,-0.36590829491615295
1744864312581765400,1.370765380859375,0.22128593921661377,-1.6469690799713135,-0.2785545587539673
1744864312591765500,1.380765625,0.30802878737449646,-1.1509464979171753,-0.16859880089759827
1744864312601766100,1.39076611328125,0.2915354371070862,-0.24992024898529053,-0.17959438264369965
1744864312611766300,1.400766357421875,0.2658790946006775,0.38415786623954773,-0.14294247329235077
1744864312621766100,1.41076611328125,0.19257527589797974,0.4867832362651825,-0.015882495790719986
1744864312631766300,1.420766357421875,0.19868391752243042,0.2845868468284607,0.07391469180583954
1744864312641766100,1.43076611328125,0.24755313992500305,0.023136520758271217,0.09651670604944229
1744864312651766300,1.440766357421875,0.2945897579193115,-0.07276932150125504,0.08796459436416626
1744864312661766100,1.45076611328125,0.3306308090686798,0.0365755558013916,0.05497787147760391
1744864312671766300,1.460766357421875,0.3623957931995392,0.18929186463356018,0.033597588539123535
1744864312681766100,1.47076611328125,0.380721777677536,0.23144157230854034,0.018936822190880775
1744864312691766300,1.480766357421875,0.39904773235321045,0.23632849752902985,0.010995574295520782
1744864312701766100,1.49076611328125,0.4118759036064148,0.1422552466392517,0.018936822190880775
1744864312711766300,1.500766357421875,0.4466952085494995,-0.037950001657009125,0.019547687843441963
1744864312721766100,1.51076611328125,0.4735732674598694,-0.16195565462112427,0.05925392732024193
1744864312731766300,1.520766357421875,0.4106541574001312,-0.15279266238212585,0.13805554807186127
1744864312741766100,1.53076611328125,0.299476683139801,-0.09109527617692947,0.242513507604599
1744864312751732000,1.54073193359375,0.18219055235385895,0.03352123126387596,0.32986724376678467
1744864312761731800,1.55073193359375,0.07895433157682419,0.18745927512645721,0.38117989897727966
1744864312771732000,1.56073193359375,-0.023060163483023643,0.2735912799835205,0.3952298164367676
1744864312781731800,1.57073193359375,-0.10735956579446793,0.2381610870361328,0.34147366881370544
1744864312791732000,1.58073193359375,-0.17088955640792847,0.1636355221271515,0.25534167885780334
1744864312801731800,1.59073193359375,-0.22892175614833832,0.2131156176328659,0.1667662113904953
1744864312811732000,1.60073193359375,-0.25641068816185,0.2595413625240326,0.07147123664617538
1744864312821731800,1.61073193359375,-0.25702154636383057,0.2192242592573166,0.03176499158143997
1744864312831732000,1.62073193359375,-0.3010038435459137,0.03107776865363121,0.07696902006864548
1744864312841731800,1.63073193359375,-0.39935314655303955,-0.2108248621225357,0.15943582355976105
1744864312861731800,1.65073193359375,-0.4054618179798126,-0.2767983078956604,0.16554448008537292
1744864312871732000,1.66073193359375,-0.40912699699401855,-0.35498905181884766,0.17531833052635193
1744864312881731800,1.67073193359375,-0.3767511546611786,-0.449062317609787,0.16798794269561768
1744864312891732000,1.68073193359375,-0.2906191349029541,-0.47105345129966736,0.11911872029304504
1744864312901731800,1.69073193359375,-0.23686300218105316,-0.32444581389427185,0.06902777403593063
1744864312911732000,1.70073193359375,-0.2093740701675415,-0.20349448919296265,0.05192354694008827
1744864312921731800,1.71073193359375,-0.20265454053878784,-0.12163854390382767,0.06475171446800232
1744864312931732000,1.72073193359375,-0.20631973445415497,-0.05383250117301941,0.08857546001672745
1744864312941731800,1.73073193359375,-0.20143280923366547,-0.11186470091342926,0.1111774742603302
1744864312951732000,1.74073193359375,-0.20876319706439972,-0.20471622049808502,0.17898350954055786
1744864312961731800,1.75073193359375,-0.24297164380550385,-0.29878947138786316,0.2742784917354584
1744864312971732000,1.76073193359375,-0.27779096364974976,-0.439288467168808,0.33292156457901
1744864312981731800,1.77073193359375,-0.30833423137664795,-0.7526623606681824,0.40072759985923767
1744864312991732000,1.78073193359375,-0.21731531620025635,-1.0666470527648926,0.3530801236629486
1744864313001731800,1.79073193359375,-0.07742717117071152,-1.1924853324890137,0.20463985204696655
1744864313011732000,1.80073193359375,0.07101308554410934,-1.0275516510009766,0.039095375686883926
1744864313021731800,1.81073193359375,0.16691893339157104,-0.7777078151702881,-0.0659734457731247
1744864313031732000,1.82073193359375,0.2102903574705124,-0.5871178507804871,-0.12461651116609573
1744864313041731800,1.83073193359375,0.20051652193069458,-0.5547419786453247,-0.14355333149433136
1744864313051732000,1.84073193359375,0.1339322030544281,-0.5926156640052795,-0.11545353382825851
1744864313061731800,1.85073193359375,0.04657847434282303,-0.6457608938217163,-0.06352998316287994
1744864313081731800,1.87073193359375,-0.1495092660188675,-0.8986591100692749,-0.004886921960860491
1744864313091732000,1.88073193359375,-0.1788308024406433,-0.9799042344093323,-0.04459316283464432
1744864313101731800,1.89073193359375,-0.15745051205158234,-0.9554696083068848,-0.13744467496871948
1744864313111732000,1.90073193359375,-0.11957687139511108,-0.8100836873054504,-0.24373523890972137
1744864313121731800,1.91073193359375,-0.09575312584638596,-0.5626832246780396,-0.34636059403419495
1744864313131732000,1.92073193359375,-0.08475755155086517,-0.4075234830379486,-0.3933972120285034
1744864313141732000,1.930732177734375,-0.1238529309630394,-0.42157337069511414,-0.3591887652873993
1744864313151732000,1.94073193359375,-0.19165897369384766,-0.4478405714035034,-0.26145032048225403
1744864313161732000,1.950732177734375,-0.2539672255516052,-0.48632508516311646,-0.1618792861700058
1744864313171732000,1.96073193359375,-0.2692388594150543,-0.55779629945755,-0.07024950534105301
1744864313181731800,1.97073193359375,-0.23686300218105316,-0.6023895144462585,0.02015855349600315
1744864313191732000,1.98073193359375,-0.19593502581119537,-0.7654905319213867,0.12400564551353455
1744864313201731800,1.99073193359375,-0.1488984078168869,-0.9774607419967651,0.2431243658065796
1744864313211732000,2.00073193359375,-0.09025534242391586,-1.0929142236709595,0.32681289315223694
1744864313221731800,2.01073193359375,0.026419922709465027,-1.089859962463379,0.34697145223617554
1744864313231732000,2.02073193359375,0.19379699230194092,-1.0397690534591675,0.30970868468284607
1744864313241731800,2.03073193359375,0.3660610020160675,-1.0263299942016602,0.2565633952617645
1744864313251732000,2.04073193359375,0.4680754840373993,-1.0263299942016602,0.2376265823841095
1744864313261731800,2.05073193359375,0.422871470451355,-0.9169850945472717,0.2993239760398865
1744864313271732000,2.06073193359375,0.3171917796134949,-0.7031822800636292,0.3830125033855438
1744864313281731800,2.07073193359375,0.20295998454093933,-0.5260313153266907,0.49846604466438293
1744864313291732000,2.08073193359375,0.11010845750570297,-0.3672063648700714,0.616973876953125
1744864313301731800,2.09073193359375,0.09605856239795685,-0.18761198222637177,0.6695083379745483
1744864313311732000,2.10073193359375,0.13148874044418335,-0.1149190217256546,0.6475171446800232
1744864313321731800,2.11073193359375,0.16019940376281738,-0.1650099754333496,0.5925393104553223
1744864313331731700,2.120731689453125,0.22800545394420624,-0.22365303337574005,0.513126790523529
1744864313341731800,2.13073193359375,0.24877487123012543,-0.2059379518032074,0.41233405470848083
1744864313351731700,2.140731689453125,0.20173825323581696,-0.1552361249923706,0.3237585723400116
1744864313361731800,2.15073193359375,0.1290452778339386,-0.10453431308269501,0.2687807083129883
1744864313371731700,2.160731689453125,0.021532999351620674,-0.09109527617692947,0.24495697021484375
1744864313381731800,2.17073193359375,-0.08903361111879349,-0.011682798154652119,0.22540926933288574
1744864313391732000,2.18073193359375,-0.1647808998823166,0.011530081741511822,0.17531833052635193
1744864313401731800,2.19073193359375,-0.16844609379768372,-0.012293662875890732,0.11789698898792267
1744864313411732000,2.20073193359375,-0.13607023656368256,-0.04833471402525902,0.05619960278272629
1744864313421731800,2.21073193359375,-0.06215553730726242,-0.0898735523223877,-0.01038470957428217
1744864313431731700,2.220731689453125,0.05451972410082817,-0.08681922405958176,-0.09224065393209457
1744864313441731800,2.23073193359375,0.15592335164546967,-0.10209085047245026,-0.17592918872833252
1744864313451731700,2.240731689453125,0.23900102078914642,-0.09842566400766373,-0.24434609711170197
1744864313461731800,2.25073193359375,0.2561052441596985,-0.11430815607309341,-0.2822197377681732
1744864313471731700,2.260731689453125,0.21151208877563477,-0.08315403014421463,-0.29626965522766113
1744864313481731800,2.27073193359375,0.10949759185314178,-0.08071056753396988,-0.3084869384765625
1744864313491731700,2.280731689453125,0.016035212203860283,-0.11858421564102173,-0.33719760179519653
1744864313501731800,2.29073193359375,-0.01878410577774048,-0.1711186319589615,-0.394618958234787
1744864313511731700,2.300731689453125,-0.09941831976175308,-0.12224940955638885,-0.3854559659957886
1744864313521731800,2.31073193359375,-0.21792617440223694,-0.03000875562429428,-0.3182607889175415
1744864313531731700,2.320731689453125,-0.3016147017478943,0.09582948684692383,-0.2620611786842346
1744864313541731800,2.33073193359375,-0.346818745136261,0.11537717282772064,-0.25595253705978394
1744864313561731800,2.35073193359375,-0.2838996350765228,-0.0006872233934700489,-0.30054569244384766
1744864313571731700,2.360731689453125,-0.16294831037521362,-0.055665094405412674,-0.3017674386501312
1744864313581731800,2.37073193359375,0.006261368747800589,-0.08193229883909225,-0.2993239760398865
1744864313591731700,2.380731689453125,0.18219055235385895,-0.18211419880390167,-0.3078760802745819
1744864313601731800,2.39073193359375,0.3043636083602905,-0.27496573328971863,-0.32009339332580566
1744864313611731700,2.400731689453125,0.3764457106590271,-0.27435484528541565,-0.3121521472930908
1744864313621731800,2.41073193359375,0.4161519408226013,-0.20899227261543274,-0.2834414839744568
1744864313631732000,2.42073193359375,0.39843684434890747,-0.20899227261543274,-0.2217440903186798
1744864313641731800,2.43073193359375,0.28848111629486084,-0.2016618847846985,-0.13316862285137177
1744864313651732000,2.44073193359375,0.10461067408323288,-0.058108557015657425,-0.031154127791523933
1744864313661731800,2.45073193359375,-0.10919216275215149,0.059177570044994354,0.03787364438176155
1744864313671732000,2.46073193359375,-0.24785856902599335,0.09766208380460739,0.0507018156349659
1744864313681731800,2.47073193359375,-0.24724771082401276,-0.010461067780852318,0.016493361443281174
1744864313691732000,2.48073193359375,-0.12446379661560059,-0.08315403014421463,-0.05253441259264946
1744864313701731800,2.49073193359375,0.10705413669347763,-0.21754439175128937,-0.16859880089759827
1744864313711732000,2.50073193359375,0.3703370690345764,-0.3122285008430481,-0.26511552929878235
1744864313721731800,2.51073193359375,0.6391177773475647,-0.28718301653862,-0.2791654169559479
1744864313731732000,2.52073193359375,0.888961672782898,-0.2621375620365143,-0.24862214922904968
1744864313741731800,2.53073193359375,1.0404561758041382,-0.33483052253723145,-0.26145032048225403
1744864313751732000,2.54073193359375,1.020297646522522,-0.41974079608917236,-0.32559117674827576
1744864313761731800,2.55073193359375,0.8376489877700806,-0.47532951831817627,-0.42271876335144043
1744864313771732000,2.56073193359375,0.5499314665794373,-0.5015967488288879,-0.4795292317867279
1744864313781731800,2.57073193359375,0.22617286443710327,-0.4783838391304016,-0.4282165467739105
1744864313791732000,2.58073193359375,-0.023060163483023643,-0.3769802153110504,-0.3121521472930908
1744864313801731800,2.59073193359375,-0.12263119965791702,-0.2804635167121887,-0.22052235901355743
1744864313811732000,2.60073193359375,-0.09758572280406952,-0.2004401534795761,-0.19486601650714874
1744864313821731800,2.61073193359375,0.0032070425804704428,-0.1497383415699005,-0.2376265823841095
1744864313831732000,2.62073193359375,0.14553864300251007,-0.10331258177757263,-0.31154128909111023
1744864313841731800,2.63073193359375,0.24938572943210602,-0.1100321039557457,-0.36529740691185
1744864313851732000,2.64073193359375,0.29275718331336975,-0.17356209456920624,-0.35613444447517395
1744864313861731800,2.65073193359375,0.27259862422943115,-0.1851685345172882,-0.3023782968521118
1744864313871732000,2.66073193359375,0.14492778480052948,-0.13446670770645142,-0.2785545587539673
1744864313881731800,2.67073193359375,-0.07681630551815033,-0.04589125141501427,-0.3121521472930908
1744864313891732000,2.68073193359375,-0.2942843437194824,0.0720057412981987,-0.3188716471195221
1744864313901731800,2.69073193359375,-0.4054618179798126,0.12087496370077133,-0.3023782968521118
1744864313911732000,2.70073193359375,-0.4164573848247528,0.12026409804821014,-0.2938261926174164
1744864313921731800,2.71073193359375,-0.31749722361564636,0.06650795042514801,-0.3090978264808655
1744864313931732000,2.72073193359375,-0.15745051205158234,-0.031841352581977844,-0.3286454975605011
1744864313941731800,2.73073193359375,0.003817907767370343,-0.11064296960830688,-0.33169981837272644
1744864313951732000,2.74073193359375,0.12599095702171326,-0.12163854390382767,-0.2889392673969269
1744864313961731800,2.75073193359375,0.21639901399612427,-0.13874277472496033,-0.20097467303276062
1744864313971732000,2.76073193359375,0.24633140861988068,-0.16439910233020782,-0.14233160018920898
1744864313981731800,2.77073193359375,0.1840231567621231,-0.17356209456920624,-0.1160643994808197
1744864313991732000,2.78073193359375,0.11071932315826416,-0.14301882684230804,-0.06963863968849182
1744864314001731800,2.79073193359375,0.08384125679731369,-0.13874277472496033,-0.009773843921720982
1744864314011732000,2.80073193359375,0.07040221989154816,-0.10881037265062332,0.05864306539297104
1744864314021731800,2.81073193359375,0.05268712714314461,-0.07582364976406097,0.11178833991289139
1744864314031732000,2.82073193359375,0.062460970133543015,-0.1149190217256546,0.1258382350206375
1744864314041731800,2.83073193359375,0.11316278576850891,-0.13691017031669617,0.09162978827953339
1744864314051732000,2.84073193359375,0.17730364203453064,-0.16928602755069733,0.01466076634824276
1744864314061731800,2.85073193359375,0.19318613409996033,-0.22243130207061768,-0.07391469180583954
1744864314071732000,2.86073193359375,0.12049316614866257,-0.22915083169937134,-0.16859880089759827
1744864314081731800,2.87073193359375,-0.010231993161141872,-0.2560288906097412,-0.23640485107898712
1744864314091732000,2.88073193359375,-0.13790282607078552,-0.22182044386863708,-0.2382374405860901
1744864314101731800,2.89073193359375,-0.23625212907791138,-0.14424055814743042,-0.16432274878025055
1744864314111732000,2.90073193359375,-0.2961169183254242,-0.01595885492861271,0.00733038317412138
1744864314121731800,2.91073193359375,-0.3168863356113434,0.13370312750339508,0.2431243658065796
1744864314131732000,2.92073193359375,-0.3266601860523224,0.23999367654323578,0.48747047781944275
1744864314141731800,2.93073193359375,-0.3065016269683838,0.22227859497070312,0.5748242139816284
1744864314151732000,2.94073193359375,-0.23625212907791138,0.14164437353610992,0.48869219422340393
1744864314161731800,2.95073193359375,-0.10491610318422318,0.0817795842885971,0.37201693654060364
1744864314181731800,2.97073193359375,0.15836681425571442,0.04818199574947357,0.32070425152778625
1744864314191732000,2.98073193359375,0.1889100819826126,0.03901901841163635,0.30970868468284607
1744864314201731800,2.99073193359375,0.14737124741077423,0.0970512181520462,0.2938261926174164
1744864314211732000,3.00073193359375,0.050243668258190155,0.2332741618156433,0.2773328125476837
1744864314221731800,3.01073193359375,-0.06520986557006836,0.3597232699394226,0.26572638750076294
1744864314231732000,3.02073193359375,-0.15134187042713165,0.41347941756248474,0.26939156651496887
1744864314251732000,3.04073193359375,-0.2790127098560333,0.45807257294654846,0.32986724376678467
1744864314261731800,3.05073193359375,-0.28878653049468994,0.5112178325653076,0.32620203495025635
1744864314271732000,3.06073193359375,-0.24174992740154266,0.5099961161613464,0.3023782968521118
1744864314281731800,3.07073193359375,-0.17211128771305084,0.4269184470176697,0.27550023794174194
1744864314291732000,3.08073193359375,-0.11835514008998871,0.2742021381855011,0.27611109614372253
1744864314301731800,3.09073193359375,-0.11285735666751862,0.19051359593868256,0.29993483424186707
1744864314311732000,3.10073193359375,-0.144622340798378,0.14408783614635468,0.3274237811565399
1744864314321731800,3.11073193359375,-0.1898263692855835,0.16180293262004852,0.35063666105270386
1744864314331732000,3.12073193359375,-0.22281309962272644,0.16485725343227386,0.36529740691185
1744864314341731800,3.13073193359375,-0.24113905429840088,0.17646369338035583,0.36529740691185
1744864314351732000,3.14073193359375,-0.23197607696056366,0.26259568333625793,0.33475416898727417
1744864314361731800,3.15073193359375,-0.194713294506073,0.3444516360759735,0.26633724570274353
1744864314371732000,3.16073193359375,-0.1647808998823166,0.2955824136734009,0.18814650177955627
1744864314381731800,3.17073193359375,-0.17150041460990906,0.2039526402950287,0.15393804013729095
1744864314391732000,3.18073193359375,-0.2551889419555664,0.22227859497070312,0.14294247329235077
1744864314401731800,3.19073193359375,-0.39446622133255005,0.3438407778739929,0.12522737681865692
1744864314411732000,3.20073193359375,-0.5355761051177979,0.4599051773548126,0.10873401165008545
1744864314421731800,3.21073193359375,-0.6210972666740417,0.48983755707740784,0.09407325088977814
1744864314431732000,3.22073193359375,-0.6632469296455383,0.47762027382850647,0.07880161702632904
1744864314441731800,3.23073193359375,-0.7005097270011902,0.4763985276222229,0.06902777403593063
1744864314451732000,3.24073193359375,-0.7206682562828064,0.439746618270874,0.07208210229873657
1744864314461731800,3.25073193359375,-0.6919575929641724,0.3511711657047272,0.08918632566928864
1744864314471732000,3.26073193359375,-0.6113234162330627,0.2858085632324219,0.09468411654233932
1744864314481731800,3.27073193359375,-0.48487427830696106,0.24671320617198944,0.07513642311096191
1744864314491732000,3.28073193359375,-0.3376557528972626,0.2235003262758255,0.04948008432984352
1744864314501731800,3.29073193359375,-0.19715675711631775,0.15447254478931427,0.025656340643763542
